# Energy Star Score,Floor Area,Occupancy,Site EUI,Year Built
6.400000000000000000e+01,1.673926253999999972e+04,1.000000000000000000e+02,1.239754262999999810e+02,1.985000000000000000e+03
8.000000000000000000e+01,4.596840439999999944e+03,1.000000000000000000e+02,1.350164947999999754e+02,1.974000000000000000e+03
8.800000000000000000e+01,1.444911068700000033e+04,1.000000000000000000e+02,8.959038439999999071e+01,2.012000000000000000e+03
8.500000000000000000e+01,4.410291215999999622e+03,1.000000000000000000e+02,1.091488486000000080e+02,1.972000000000000000e+03
7.300000000000000000e+01,6.590260110999999597e+03,1.000000000000000000e+02,1.533131226000000140e+02,1.976000000000000000e+03
8.200000000000000000e+01,2.694186999999999898e+03,1.000000000000000000e+02,1.230290490000000005e+02,1.997000000000000000e+03
6.900000000000000000e+01,3.610396385999999893e+03,1.000000000000000000e+02,1.022087483999999904e+02,1.989000000000000000e+03
3.100000000000000000e+01,3.313292591999999786e+03,1.000000000000000000e+02,1.880136235999999883e+02,1.964000000000000000e+03
6.200000000000000000e+01,6.491318416000000070e+03,9.500000000000000000e+01,1.577295499999999890e+02,1.925000000000000000e+03
1.000000000000000000e+02,2.978284373999999843e+03,1.000000000000000000e+02,5.488988339999999511e+01,1.961000000000000000e+03
8.900000000000000000e+01,2.229672000000000025e+03,1.000000000000000000e+02,1.552058772000000033e+02,1.994000000000000000e+03
8.300000000000000000e+01,2.034018281999999999e+03,1.000000000000000000e+02,9.684594369999999230e+01,1.974000000000000000e+03
7.800000000000000000e+01,6.399716057999999975e+03,1.000000000000000000e+02,1.940073464999999828e+02,1.971000000000000000e+03
9.300000000000000000e+01,2.327916922500000146e+04,1.000000000000000000e+02,1.129343577999999866e+02,1.981000000000000000e+03
8.000000000000000000e+01,4.598698500000000422e+03,1.000000000000000000e+02,1.094643077000000062e+02,1.976000000000000000e+03
5.800000000000000000e+01,3.066170611999999892e+03,1.000000000000000000e+02,1.293382310000000075e+02,1.960000000000000000e+03
6.300000000000000000e+01,1.357777344999999968e+03,1.000000000000000000e+02,2.135658107000000143e+02,2.003000000000000000e+03
3.100000000000000000e+01,2.120325169000000187e+03,1.000000000000000000e+02,1.804426052000000027e+02,1.960000000000000000e+03
5.200000000000000000e+01,2.422167015999999876e+03,1.000000000000000000e+02,1.741334232000000100e+02,1.963000000000000000e+03
9.200000000000000000e+01,5.687335853999999927e+03,1.000000000000000000e+02,9.653048460000000830e+01,1.987000000000000000e+03
9.700000000000000000e+01,4.658156420000000253e+03,1.000000000000000000e+02,8.233482510000000332e+01,2.015000000000000000e+03
8.800000000000000000e+01,2.713139212000000043e+03,1.000000000000000000e+02,9.053676169999999956e+01,1.973000000000000000e+03
9.700000000000000000e+01,1.035311031999999977e+04,1.000000000000000000e+02,8.138844779999999446e+01,2.010000000000000000e+03
8.100000000000000000e+01,3.882602175999999872e+03,1.000000000000000000e+02,9.968507560000000467e+01,1.989000000000000000e+03
9.800000000000000000e+01,3.065798999999999978e+03,1.000000000000000000e+02,1.299691492000000039e+02,2.016000000000000000e+03
5.500000000000000000e+01,1.862054828999999927e+03,9.000000000000000000e+01,1.485812361000000124e+02,1.988000000000000000e+03
1.400000000000000000e+01,1.890390243999999939e+03,1.000000000000000000e+02,2.230295837000000176e+02,1.973000000000000000e+03
8.000000000000000000e+01,2.236639724999999999e+03,1.000000000000000000e+02,1.397483812999999770e+02,1.990000000000000000e+03
1.000000000000000000e+02,5.166335829999999987e+03,1.000000000000000000e+02,1.261836399999999969e+01,1.985000000000000000e+03
7.400000000000000000e+01,7.829493228000000272e+03,9.500000000000000000e+01,1.324928219999999897e+02,1.982000000000000000e+03
8.600000000000000000e+01,4.812375399999999900e+03,1.000000000000000000e+02,1.466884814999999946e+02,2.010000000000000000e+03
5.400000000000000000e+01,3.904991798999999901e+03,1.000000000000000000e+02,1.725561277000000189e+02,1.970000000000000000e+03
5.300000000000000000e+01,3.987210954000000129e+03,1.000000000000000000e+02,1.283918537000000129e+02,1.971000000000000000e+03
3.000000000000000000e+01,2.907678093999999874e+03,1.000000000000000000e+02,1.719252094999999940e+02,1.963000000000000000e+03
7.300000000000000000e+01,6.739555231999999705e+03,1.000000000000000000e+02,1.444802677999999787e+02,1.982000000000000000e+03
7.400000000000000000e+01,6.705274024999999710e+03,1.000000000000000000e+02,1.217672126000000077e+02,1.966000000000000000e+03
7.500000000000000000e+01,3.442799374000000171e+03,1.000000000000000000e+02,2.053638740999999754e+02,2.006000000000000000e+03
6.700000000000000000e+01,2.986088225999999850e+03,1.000000000000000000e+02,1.192435397999999935e+02,1.973000000000000000e+03
5.200000000000000000e+01,2.017109936000000062e+03,1.000000000000000000e+02,1.675087820999999906e+02,1.927000000000000000e+03
1.000000000000000000e+02,8.373626098999999158e+03,1.000000000000000000e+02,6.340727910000000378e+01,1.972000000000000000e+03
8.600000000000000000e+01,4.616442973000000165e+03,1.000000000000000000e+02,1.201899171000000024e+02,1.969000000000000000e+03
5.600000000000000000e+01,3.704600027999999838e+03,1.000000000000000000e+02,1.230290490000000005e+02,1.989000000000000000e+03
6.800000000000000000e+01,8.513166404999999941e+03,1.000000000000000000e+02,1.018932892999999922e+02,2.011000000000000000e+03
7.500000000000000000e+01,3.882602175999999872e+03,1.000000000000000000e+02,1.031551257000000135e+02,1.989000000000000000e+03
1.000000000000000000e+00,1.017287850000000049e+03,1.000000000000000000e+02,2.618310529999999972e+02,1.984000000000000000e+03
7.300000000000000000e+01,1.357777344999999968e+03,1.000000000000000000e+02,2.047329559000000074e+02,2.003000000000000000e+03
7.500000000000000000e+01,1.673926253999999972e+04,1.000000000000000000e+02,1.173507852000000042e+02,1.985000000000000000e+03
8.800000000000000000e+01,5.833007757999999740e+03,1.000000000000000000e+02,1.306000674000000004e+02,1.979000000000000000e+03
3.900000000000000000e+01,2.239705523999999969e+03,1.000000000000000000e+02,1.747643413999999780e+02,1.953000000000000000e+03
1.800000000000000000e+01,3.542948808000000099e+03,1.000000000000000000e+02,8.675125249999999255e+01,1.961000000000000000e+03
7.300000000000000000e+01,2.984601778000000195e+03,1.000000000000000000e+02,1.138807350999999954e+02,1.974000000000000000e+03
1.000000000000000000e+00,1.632212807000000066e+04,9.500000000000000000e+01,2.621465120999999954e+02,2.002000000000000000e+03
7.900000000000000000e+01,5.284322640000000320e+03,1.000000000000000000e+02,1.078870122000000009e+02,1.984000000000000000e+03
9.200000000000000000e+01,1.267178339400000004e+04,9.500000000000000000e+01,1.261836399999999969e+02,1.987000000000000000e+03
1.000000000000000000e+02,4.885397157999999763e+03,1.000000000000000000e+02,9.716140280000000473e+01,1.963000000000000000e+03
6.300000000000000000e+01,1.961553942000000006e+03,1.000000000000000000e+02,1.482657769999999857e+02,1.987000000000000000e+03
9.500000000000000000e+01,2.310683415999999852e+03,1.000000000000000000e+02,1.205053762000000006e+02,1.965000000000000000e+03
5.900000000000000000e+01,3.678958799999999883e+03,1.000000000000000000e+02,1.763416368999999975e+02,1.990000000000000000e+03
9.000000000000000000e+01,3.880651213000000098e+03,9.500000000000000000e+01,1.365937902999999949e+02,1.971000000000000000e+03
1.000000000000000000e+02,6.320098186999999598e+03,1.000000000000000000e+02,6.372273819999999489e+01,1.972000000000000000e+03
6.200000000000000000e+01,5.016761999999999716e+03,1.000000000000000000e+02,1.842281143999999813e+02,1.970000000000000000e+03
6.900000000000000000e+01,2.401356744000000162e+03,1.000000000000000000e+02,1.564677135999999962e+02,1.976000000000000000e+03
9.400000000000000000e+01,4.735823328000000402e+03,9.500000000000000000e+01,9.463773000000000479e+01,1.987000000000000000e+03
1.000000000000000000e+00,1.249824058999999943e+04,1.000000000000000000e+02,3.365948597000000291e+02,2.002000000000000000e+03
1.000000000000000000e+02,4.471885905000000093e+03,9.500000000000000000e+01,8.612033429999999612e+01,1.971000000000000000e+03
7.700000000000000000e+01,2.267297715000000153e+03,1.000000000000000000e+02,1.283918537000000129e+02,1.962000000000000000e+03
8.300000000000000000e+01,2.995935943999999836e+03,1.000000000000000000e+02,8.201936599999999089e+01,1.989000000000000000e+03
7.900000000000000000e+01,9.731960861999999906e+03,1.000000000000000000e+02,7.003192020000000184e+01,1.963000000000000000e+03
5.400000000000000000e+01,3.867366083999999773e+03,1.000000000000000000e+02,1.444802677999999787e+02,1.969000000000000000e+03
7.400000000000000000e+01,3.040715189999999893e+03,9.500000000000000000e+01,1.596223046000000068e+02,1.964000000000000000e+03
8.400000000000000000e+01,2.381847114000000147e+03,1.000000000000000000e+02,1.422720540999999912e+02,1.976000000000000000e+03
3.800000000000000000e+01,1.956815888999999970e+03,1.000000000000000000e+02,1.653005684000000031e+02,1.990000000000000000e+03
6.600000000000000000e+01,6.636711610999999721e+03,1.000000000000000000e+02,1.574140908999999908e+02,1.980000000000000000e+03
4.900000000000000000e+01,2.471219799999999850e+03,9.500000000000000000e+01,2.264996337999999980e+02,1.926000000000000000e+03
9.900000000000000000e+01,2.000015783999999940e+03,9.500000000000000000e+01,7.760293860000000166e+01,1.986000000000000000e+03
7.400000000000000000e+01,3.430814886999999999e+03,1.000000000000000000e+02,1.151425715000000025e+02,1.971000000000000000e+03
2.700000000000000000e+01,1.596147862399999940e+04,1.000000000000000000e+02,1.700324549000000047e+02,2.007000000000000000e+03
6.900000000000000000e+01,2.586976937999999791e+03,1.000000000000000000e+02,2.653011030999999775e+02,2.010000000000000000e+03
1.000000000000000000e+02,3.736930272000000059e+03,9.500000000000000000e+01,1.050478802999999886e+02,1.985000000000000000e+03
5.300000000000000000e+01,2.034204087999999956e+03,1.000000000000000000e+02,1.205053762000000006e+02,1.986000000000000000e+03
9.800000000000000000e+01,2.110941965999999866e+03,1.000000000000000000e+02,7.255559300000000178e+01,1.926000000000000000e+03
1.000000000000000000e+02,3.605379624000000149e+03,9.500000000000000000e+01,9.148313899999999421e+01,1.986000000000000000e+03
7.400000000000000000e+01,4.946155719999999747e+03,1.000000000000000000e+02,1.100952258999999884e+02,1.991000000000000000e+03
1.000000000000000000e+02,2.890212329999999838e+03,9.500000000000000000e+01,6.656187010000000726e+01,1.987000000000000000e+03
9.900000000000000000e+01,3.578902269000000160e+03,3.500000000000000000e+01,8.864400709999999606e+01,1.965000000000000000e+03
8.100000000000000000e+01,2.696974090000000160e+03,1.000000000000000000e+02,8.517395700000000147e+01,1.991000000000000000e+03
1.600000000000000000e+01,2.140949634999999944e+03,1.000000000000000000e+02,1.624614364999999907e+02,1.971000000000000000e+03
9.500000000000000000e+01,2.490822333000000071e+03,1.000000000000000000e+02,8.328120239999999797e+01,1.998000000000000000e+03
1.500000000000000000e+01,2.552509924999999839e+03,1.000000000000000000e+02,1.637232728999999836e+02,1.963000000000000000e+03
8.400000000000000000e+01,2.216665579999999864e+03,1.000000000000000000e+02,1.110416032000000115e+02,1.960000000000000000e+03
7.400000000000000000e+01,5.758127940000000308e+03,1.000000000000000000e+02,1.230290490000000005e+02,1.986000000000000000e+03
9.900000000000000000e+01,3.292575222999999824e+03,9.500000000000000000e+01,6.624641099999999483e+01,1.986000000000000000e+03
2.800000000000000000e+01,1.862147731999999905e+03,1.000000000000000000e+02,1.826508188999999902e+02,1.953000000000000000e+03
6.700000000000000000e+01,5.660301080999999613e+03,1.000000000000000000e+02,1.526822043999999892e+02,2.005000000000000000e+03
8.300000000000000000e+01,8.011118593000000146e+03,1.000000000000000000e+02,1.154580306000000007e+02,1.922000000000000000e+03
1.000000000000000000e+02,3.419573624000000109e+03,9.500000000000000000e+01,8.359666149999999618e+01,1.989000000000000000e+03
7.400000000000000000e+01,2.187679843999999775e+03,1.000000000000000000e+02,1.100952258999999884e+02,1.972000000000000000e+03
9.500000000000000000e+01,2.832798275999999987e+03,1.000000000000000000e+02,1.873827053999999919e+02,1.991000000000000000e+03
8.400000000000000000e+01,6.317961417999999867e+03,1.000000000000000000e+02,1.309155264999999986e+02,1.956000000000000000e+03
3.400000000000000000e+01,2.171431109300000026e+04,1.000000000000000000e+02,1.306000674000000004e+02,2.001000000000000000e+03
3.700000000000000000e+01,6.081244574000000284e+03,1.000000000000000000e+02,2.015783648999999969e+02,1.980000000000000000e+03
9.900000000000000000e+01,1.778386387199999808e+04,1.000000000000000000e+02,4.668794679999999886e+01,1.969000000000000000e+03
9.000000000000000000e+00,3.428306505999999899e+03,1.000000000000000000e+02,1.993701512000000093e+02,1.989000000000000000e+03
1.000000000000000000e+02,2.006704799999999977e+03,1.000000000000000000e+02,3.596233740000000267e+01,1.968000000000000000e+03
3.800000000000000000e+01,2.821928625000000011e+03,1.000000000000000000e+02,1.706633731000000012e+02,1.981000000000000000e+03
4.500000000000000000e+01,4.314972738000000390e+03,1.000000000000000000e+02,1.908527555000000007e+02,1.967000000000000000e+03
5.500000000000000000e+01,5.494376323000000411e+03,1.000000000000000000e+02,1.624614364999999907e+02,1.967000000000000000e+03
8.600000000000000000e+01,7.727485733999999866e+03,1.000000000000000000e+02,1.157734897000000132e+02,1.970000000000000000e+03
7.700000000000000000e+01,3.275945585999999821e+03,1.000000000000000000e+02,1.053633393999999868e+02,1.986000000000000000e+03
9.600000000000000000e+01,3.344507999999999811e+03,9.500000000000000000e+01,1.059942575999999974e+02,1.988000000000000000e+03
6.300000000000000000e+01,3.149597506000000067e+03,1.000000000000000000e+02,1.444802677999999787e+02,1.964000000000000000e+03
7.600000000000000000e+01,1.971773271999999906e+03,1.000000000000000000e+02,1.066251757999999938e+02,2.014000000000000000e+03
6.400000000000000000e+01,5.846664498999999523e+03,1.000000000000000000e+02,1.798116870000000063e+02,1.929000000000000000e+03
4.000000000000000000e+01,2.008562860000000001e+03,1.000000000000000000e+02,1.731870458999999869e+02,1.961000000000000000e+03
6.600000000000000000e+01,2.296283450999999786e+03,9.500000000000000000e+01,1.552058772000000033e+02,1.988000000000000000e+03
8.900000000000000000e+01,7.414495527000000038e+03,1.000000000000000000e+02,9.810778009999999938e+01,2.016000000000000000e+03
7.300000000000000000e+01,2.193718538999999964e+03,1.000000000000000000e+02,1.504739907000000017e+02,1.960000000000000000e+03
6.600000000000000000e+01,5.353442471999999725e+03,1.000000000000000000e+02,1.422720540999999912e+02,1.969000000000000000e+03
1.000000000000000000e+02,1.982178407999999990e+03,1.000000000000000000e+02,9.148313899999999776e+00,1.960000000000000000e+03
5.100000000000000000e+01,1.631376679999999942e+04,9.500000000000000000e+01,1.545749590000000069e+02,1.971000000000000000e+03
3.600000000000000000e+01,3.631392464000000018e+03,1.000000000000000000e+02,1.709788321999999994e+02,1.963000000000000000e+03
9.000000000000000000e+01,2.694186999999999898e+03,1.000000000000000000e+02,7.981115230000000338e+01,1.968000000000000000e+03
8.600000000000000000e+01,7.374640139999999519e+03,1.000000000000000000e+02,9.211405719999999064e+01,1.972000000000000000e+03
8.700000000000000000e+01,2.115680018999999902e+03,1.000000000000000000e+02,8.580487519999999790e+01,1.989000000000000000e+03
3.600000000000000000e+01,2.493330714000000171e+03,1.000000000000000000e+02,1.889600008999999829e+02,1.973000000000000000e+03
3.900000000000000000e+01,2.865407228999999916e+03,1.000000000000000000e+02,1.466884814999999946e+02,2.002000000000000000e+03
